PS2_features_std,PS2_features_mean,PS2_features_median,PS2_features_q25,PS2_features_max_min,FS1_features_mean,FS1_features_median,FS1_features_q25,FS1_features_q75,FS1_features_max_min
46.81469183677541,106.7515070000002,127.46000000000001,117.86,166.34,6.427148333333327,7.564,7.4265,7.639,20.479
46.805986168128726,106.75720200000016,127.48,117.84,166.37,6.439170000000003,7.561,7.43,7.636,20.479
46.812464057244895,106.75975950000014,127.475,117.86,166.44,6.412111666666667,7.5634999999999994,7.41975,7.636,20.479
46.80744942043612,106.75375466666675,127.48,117.81,166.75,6.413614999999995,7.561999999999999,7.4245,7.6345,20.479
46.83123151368516,106.75381166666715,127.48,117.86,166.55,6.422456666666673,7.5600000000000005,7.42775,7.63625,20.479
46.54706695572085,107.03191833333398,127.5,117.81,166.49,6.4563633333333295,7.563,7.420999999999999,7.634,20.479
46.55063298106713,107.02760866666675,127.51,117.84,166.44,6.457678333333331,7.566000000000001,7.41275,7.636,20.479
46.54800213024981,107.03436716666707,127.55,117.83,166.47,6.457983333333332,7.561,7.43675,7.64,20.479
46.57413605542461,107.00150400000022,127.51,117.81,166.5,6.456273333333329,7.565,7.432,7.634,20.479
46.54448745460754,107.02366416666723,127.525,117.84,166.57,6.459861666666668,7.569,7.4245,7.63725,20.479
46.5725221342338,107.0070873333337,127.51,117.86,166.5,6.459986666666672,7.572,7.42875,7.64325,20.479
46.57916617989928,107.01588600000035,127.52,117.825,166.52,6.455665000000003,7.5675,7.42275,7.632,20.479
46.54107084042641,107.02504366666676,127.495,117.84,166.42,6.455051666666668,7.563,7.42,7.63025,20.479
46.57299316314008,107.00057166666679,127.49,117.81,166.53,6.449733333333338,7.561,7.42275,7.63,20.479
46.56111267689911,107.00473816666738,127.53,117.81,166.45,6.450790000000002,7.561,7.429,7.628,19.989
46.38093685833926,107.25229250000056,127.57,117.91,166.44,6.464856666666673,7.563,7.42375,7.63125,20.479
46.34979539051137,107.25264783333373,127.57,117.84,166.59,6.462636666666674,7.561999999999999,7.42675,7.624,20.017
46.368199210757304,107.20706733333397,127.57,117.83,166.34,6.462859999999996,7.5575,7.4205000000000005,7.628,20.479
46.37143777758254,107.21318316666702,127.51,117.84,166.37,6.464663333333336,7.561,7.431,7.628,20.479
46.376976846873504,107.22709900000072,127.53,117.805,166.47,6.463708333333335,7.5585,7.43575,7.624,20.479
46.36765479479053,107.271925833334,127.555,117.86,166.47,6.464493333333333,7.5655,7.42525,7.628,20.479
46.3927299371195,107.25883366666736,127.595,117.86,166.37,6.466770000000003,7.5634999999999994,7.431,7.634,20.479
46.35584713688637,107.24625933333394,127.55,117.88,166.36,6.466808333333339,7.563,7.4245,7.631,20.479
46.3733136799475,107.24523516666699,127.56,117.86,166.55,6.468923333333333,7.564500000000001,7.43475,7.63,20.479
46.366318184927756,107.26404133333392,127.57,117.84,166.48,6.472018333333335,7.5755,7.4245,7.63625,20.479
46.25255006271124,107.38397216666716,127.6,117.87,166.65,6.470718333333338,7.564500000000001,7.44575,7.63625,20.479
46.22338909025521,107.40494050000005,127.6,117.84,166.73,6.4668750000000035,7.567,7.4305,7.6345,20.479
46.22945970900832,107.41650283333337,127.63,117.88,166.91,6.473514999999999,7.5665,7.4175,7.636,20.479
46.27705590504938,107.40216116666693,127.61,117.87,166.34,6.480426666666669,7.5655,7.429,7.636,20.479
46.26361436634495,107.39432066666723,127.61,117.86,166.45,6.474181666666664,7.577500000000001,7.43675,7.639,20.479
46.23214707973062,107.41935250000085,127.64,117.86,166.45,6.46593833333333,7.5715,7.43575,7.636,20.479
46.23470120027882,107.4126430000005,127.62,117.91,166.63,6.476703333333331,7.572,7.421749999999999,7.636,20.479
46.275509355779015,107.40826216666665,127.64,117.91,166.44,6.470569999999996,7.571,7.43375,7.64,20.479
46.23506973789443,107.42657516666732,127.58,117.88,166.41,6.464284999999997,7.5685,7.43575,7.639,20.479
46.234085240905735,107.43938450000064,127.66,117.88,166.45,6.466988333333333,7.569,7.431,7.637,20.479
46.34322551925805,107.66746666666664,127.81,118.22,166.92,6.678453333333331,7.807,7.689,7.892250000000001,20.479
46.93156530956737,107.06994633333373,127.66,118.2,166.86,6.624378333333331,7.808,7.68975,7.892250000000001,20.479
46.923630213679886,107.09062999999985,127.755,118.24,166.86,6.6374900000000014,7.807,7.68275,7.88825,20.479
46.93406462520728,107.09267099999995,127.675,118.2,166.89,6.644780000000002,7.8134999999999994,7.68375,7.89125,20.479
46.92518774881715,107.08469783333345,127.735,118.23,166.81,6.6310516666666715,7.8134999999999994,7.6955,7.89325,20.479
46.92596911949231,107.06908116666678,127.675,118.25,166.79,6.630733333333336,7.809,7.68375,7.894,20.479
46.926258144375744,107.07657733333303,127.75,118.19,166.84,6.628526666666663,7.806,7.6815,7.884,20.479
46.92720216079255,107.08377966666664,127.735,118.2,166.91,6.643458333333334,7.809,7.686,7.890499999999999,20.479
46.92217305207437,107.08675266666708,127.66,118.25,166.78,6.626214999999998,7.8095,7.691,7.88625,20.479
46.9152838373874,107.10319950000014,127.73,118.23,166.79,6.643458333333334,7.8085,7.6875,7.88825,20.479
46.93347929786923,107.0908038333338,127.785,118.19,166.78,6.633721666666666,7.808,7.67825,7.88375,20.479
46.69411412498221,107.34517016666668,127.75,118.27,166.83,6.662885000000005,7.804,7.688,7.88725,20.479
46.72483590928834,107.31518983333362,127.73,118.26,166.84,6.66303666666667,7.81,7.68,7.894,20.479
46.695748204331586,107.35149249999998,127.70500000000001,118.26,166.71,6.65767333333333,7.803,7.687,7.8892500000000005,20.1
46.67936158971989,107.3407803333333,127.77000000000001,118.25,166.91,6.663873333333338,7.807,7.688,7.892,20.479
46.696725940798004,107.33177616666714,127.825,118.28,166.78,6.662830000000002,7.806,7.6795,7.88725,20.254
46.68905204888119,107.34703266666676,127.73,118.19,166.92,6.662099999999994,7.81,7.693,7.896,20.14
46.698809691522435,107.34847283333325,127.715,118.24,167.23,6.667395000000002,7.812,7.693,7.8945,20.452
46.696837118165874,107.34918016666636,127.66,118.25,166.84,6.667988333333333,7.818,7.687749999999999,7.894,20.301
46.68202894237794,107.35681783333362,127.735,118.24,166.84,6.665146666666663,7.8085,7.67875,7.899,20.479
46.73341219380487,107.32394700000015,127.695,118.26,166.69,6.664956666666665,7.8095,7.6855,7.89325,20.479
46.49771323815529,107.56249733333333,127.73,118.28,166.81,6.674949999999996,7.81,7.68575,7.892,20.125
46.49878160059495,107.56277849999984,127.745,118.26,166.7,6.674348333333338,7.808,7.679,7.889,20.109
46.4896609684433,107.5779435000004,127.78999999999999,118.27,167.02,6.674088333333331,7.811,7.6907499999999995,7.88425,20.479
46.49857672113128,107.56025050000017,127.765,118.27,166.66,6.670863333333331,7.802,7.679,7.889,20.479
46.495253129622796,107.56773000000061,127.69,118.24,166.91,6.67553,7.809,7.691,7.891,20.479
46.490773723609685,107.5783903333333,127.785,118.25,166.87,6.674908333333336,7.812,7.68975,7.8945,20.479
46.48305089492091,107.55332599999984,127.7,118.3,166.81,6.677119999999992,7.804,7.691,7.895,20.325
46.50063072370744,107.59475366666688,127.81,118.25,166.77,6.676403333333332,7.8125,7.683,7.8945,20.479
46.524495124920925,107.55941066666652,127.72,118.27,166.73,6.674308333333338,7.8035,7.692,7.896,20.278
46.5413804285534,107.55625566666686,127.66499999999999,118.3,166.84,6.675370000000004,7.806,7.684749999999999,7.9005,20.479
46.382218830956425,107.69856233333361,127.68,118.25,167.02,6.67406333333333,7.808999999999999,7.68425,7.894,20.479
46.391480628522345,107.70913633333313,127.755,118.31,166.97,6.677196666666664,7.8115000000000006,7.68375,7.896,20.479
46.39124090382428,107.69465633333338,127.815,118.25750000000001,166.84,6.678975,7.813,7.69325,7.8965,20.479
46.40028445416448,107.71652933333343,127.81,118.24,166.94,6.6825533333333365,7.814,7.67875,7.902,20.479
46.40723052866869,107.73033199999992,127.725,118.27,166.89,6.685093333333333,7.811,7.676,7.893,20.479
46.3995342662529,107.72045333333323,127.78,118.27,166.75,6.6848033333333285,7.8095,7.69025,7.89125,20.479
46.40286597513014,107.71789483333319,127.655,118.28,166.81,6.667493333333334,7.809,7.68275,7.889,20.479
46.390341462465706,107.6935983333336,127.815,118.24,166.75,6.661843333333337,7.808,7.686,7.888,20.479
46.40303561376917,107.71337766666623,127.71000000000001,118.28,166.77,6.68304333333334,7.806,7.67975,7.887,20.479
46.40666317666666,107.72460300000004,127.80000000000001,118.28,166.61,6.663531666666665,7.806,7.688,7.8835,20.479
46.3753075231595,107.65791516666648,127.75,118.24,166.83,6.6647400000000045,7.798,7.693,7.885,20.479
46.38084223524234,107.62613216666709,127.645,118.16,166.84,6.655998333333346,7.791,7.684,7.876,20.479
46.3854103119718,107.62572283333357,127.695,118.16,166.96,6.657955000000003,7.795,7.6805,7.879,20.479
46.35150005577118,107.62410366666678,127.53,118.16,166.84,6.655380000000005,7.7915,7.685,7.876,20.479
46.38921340260555,107.63039733333362,127.57,118.15,166.52,6.657680000000003,7.797499999999999,7.6755,7.87525,20.479
46.38021575470407,107.61775299999984,127.645,118.16,166.81,6.664106666666668,7.7995,7.685,7.873,20.479
46.393185942884756,107.63906383333355,127.735,118.14,166.87,6.673900000000004,7.7940000000000005,7.68675,7.881,20.479
46.36820086562997,107.63468666666688,127.455,118.14,166.73,6.658738333333332,7.793,7.68725,7.88125,20.479
46.38962670612451,107.65850866666707,127.655,118.14,166.81,6.659963333333339,7.797,7.68375,7.879,20.479
46.39374433621011,107.65346900000014,127.675,118.17,166.71,6.670886666666664,7.7955000000000005,7.6855,7.878,20.479
46.194238272504336,107.27179500000003,127.265,117.81,166.41,6.380303333333333,7.455,7.3317499999999995,7.546,20.479
46.77089531453804,106.66381666666655,127.225,117.78,166.59,6.337000000000001,7.449,7.322,7.531,20.479
46.785893168927345,106.62654066666649,127.27,117.79,166.45,6.346038333333331,7.446,7.31875,7.54025,20.477
46.80116114591789,106.6585354999994,127.33,117.78,166.28,6.339928333333332,7.443,7.316,7.53125,20.479
46.78215176272891,106.65564349999975,127.29,117.76,166.38,6.325976666666667,7.4405,7.316,7.533250000000001,20.249
46.774750828153124,106.68766133333334,127.35,117.805,166.52,6.326801666666663,7.439,7.303,7.53125,20.479
46.77631124689678,106.68978533333299,127.29,117.76,166.39,6.328589999999997,7.4384999999999994,7.2955000000000005,7.53125,20.479
46.787543349335344,106.7070894999997,127.25999999999999,117.79,166.48,6.3246433333333325,7.432,7.30625,7.528,20.479
46.79121387350183,106.66440600000007,127.31,117.75,166.52,6.335701666666675,7.436,7.31725,7.52325,20.479
46.77754753224553,106.69718849999997,127.29,117.76,166.42,6.327646666666672,7.4375,7.3005,7.53225,20.479
46.78240903221588,106.69234533333342,127.34,117.73,166.31,6.327755000000001,7.431,7.299,7.533,20.479
46.54724145224794,106.9118994999994,127.255,117.76,166.34,6.367735000000003,7.435499999999999,7.31125,7.52925,20.141
46.531551198637054,106.92942183333261,127.265,117.76,166.49,6.366183333333336,7.448,7.321,7.5302500000000006,19.784
46.544573336333485,106.95932916666695,127.34,117.73,166.4,6.358366666666666,7.4405,7.3157499999999995,7.529,20.268
46.541456938828425,106.95084666666652,127.265,117.77,166.42,6.365441666666667,7.4435,7.313,7.5302500000000006,20.111
46.533948241942646,106.97326683333301,127.38,117.78,166.63,6.360628333333334,7.4355,7.312749999999999,7.53225,20.24
46.55189488588555,106.98445483333325,127.28,117.81,166.47,6.362503333333338,7.437,7.30875,7.5195,20.081
46.54341835685764,106.96460916666646,127.265,117.78,166.42,6.359126666666669,7.438,7.30325,7.529,20.243
46.54662502651054,106.98632116666687,127.38,117.81,166.65,6.35703999999999,7.433,7.301,7.5195,20.166
46.54961849556036,106.9997871666665,127.31,117.84,166.4,6.351238333333333,7.4335,7.30675,7.52325,20.348
46.55548751611487,106.93763849999982,127.25,117.79,166.41,6.357378333333333,7.431,7.3025,7.519,20.479
46.3414285035271,107.17486666666701,127.425,117.78,166.39,6.372228333333334,7.435,7.30675,7.525,19.978
46.31892945782841,107.16180833333325,127.16499999999999,117.75,166.38,6.3710483333333325,7.438,7.29575,7.526,20.19
46.34112226925288,107.18780716666686,127.405,117.76,166.42,6.3732016666666755,7.432,7.30875,7.52325,20.169
46.34082057744049,107.15540999999982,127.255,117.77,166.34,6.375918333333333,7.433,7.309749999999999,7.529,20.008
46.37144025711887,107.16745866666618,127.285,117.76,166.44,6.370789999999997,7.4335,7.301,7.528,19.682
46.380446115662394,107.17390716666667,127.33,117.805,166.38,6.37257833333333,7.433,7.301,7.521,20.479
46.3362804892589,107.17058749999975,127.45,117.77,166.52,6.367144999999999,7.4335,7.301,7.521,19.583
46.36094402942991,107.15872199999977,127.205,117.78,166.37,6.373900000000003,7.432,7.309749999999999,7.523,19.679
46.32182553505739,107.16907866666662,127.37,117.78,166.44,6.383021666666664,7.44,7.3157499999999995,7.53425,19.943
46.3373988355861,107.17087766666617,127.235,117.77,166.39,6.377923333333334,7.437,7.3125,7.538,20.161
46.235131705971476,107.30056149999993,127.415,117.79,166.38,6.377100000000003,7.4455,7.309,7.53225,20.479
46.20812168495884,107.3234034999997,127.45,117.77,166.47,6.371818333333331,7.436,7.3075,7.52325,20.479
46.23903185130192,107.33137333333319,127.34,117.81,166.24,6.360961666666669,7.436,7.312,7.523,20.479
46.231369572689296,107.32321566666651,127.305,117.79,166.41,6.374073333333334,7.44,7.3095,7.52825,20.479
46.21796520576688,107.3251039999999,127.25,117.78,166.31,6.366933333333334,7.438,7.308,7.529,20.479
46.24412407942199,107.34046833333278,127.44,117.81,166.45,6.3600350000000025,7.432,7.30625,7.52325,20.479
46.230856860936235,107.32237100000008,127.19,117.77,166.19,6.359834999999996,7.4285,7.30875,7.523,20.479
46.21847414678635,107.34735083333312,127.305,117.81,166.44,6.369336666666669,7.433,7.298500000000001,7.523,20.479
46.21726286532571,107.35039116666692,127.225,117.81,166.42,6.362506666666671,7.423500000000001,7.29875,7.523,20.479
46.24227458201625,107.34139916666692,127.445,117.83,166.38,6.368260000000004,7.43,7.2925,7.523,20.479
46.32698167317966,107.50248083333356,127.33500000000001,117.94,166.52,6.456285,7.542999999999999,7.423500000000001,7.63225,20.479
46.908461929203426,106.88937000000017,127.445,117.96,166.48,6.415699999999994,7.546,7.418749999999999,7.6345,20.479
46.891565004973465,106.8728358333339,127.38,117.98,166.7,6.426615000000002,7.5495,7.422,7.634,20.479
46.88563042724096,106.87725450000022,127.425,117.91,166.52,6.418746666666666,7.5495,7.41775,7.639,20.479
46.87358680966125,106.9261043333341,127.56,117.94,166.56,6.433054999999993,7.547499999999999,7.423,7.651,20.479
46.87899212607786,106.89223683333398,127.42500000000001,117.96,166.61,6.428663333333329,7.555,7.429,7.651,20.479
46.88191893586944,106.8707091666675,127.58,117.91,166.79,6.441824999999996,7.555,7.43675,7.659,20.479
46.86841335507245,106.91638983333394,127.39500000000001,117.97,166.55,6.435258333333332,7.5565,7.42225,7.643,20.479
46.87219431761875,106.91293483333402,127.56,117.94,166.68,6.426161666666667,7.5495,7.42325,7.6415,20.479
46.86861887467957,106.90453000000021,127.56,117.94,166.47,6.424093333333341,7.554,7.42875,7.644,20.479
46.88809160023788,106.91248116666732,127.455,117.96,166.57,6.4305733333333315,7.554,7.4245,7.649,20.479
46.655836635599684,107.15781133333392,127.48,117.99,166.65,6.467766666666666,7.564,7.42,7.651,20.479
46.652177842387346,107.18900183333395,127.57499999999999,117.98,166.52,6.46010666666667,7.5535,7.42425,7.646,20.312
46.65093641159671,107.1923063333338,127.56,118.01,166.6,6.462990000000004,7.5535,7.42675,7.64825,20.318
46.65137429273331,107.18229866666739,127.455,118.01,166.56,6.465331666666664,7.559,7.434,7.647,20.099
46.643750300696176,107.19768616666684,127.475,118.035,166.63,6.458111666666662,7.559,7.43825,7.653499999999999,20.186
46.6536724844892,107.20294616666719,127.525,118.02,166.63,6.465518333333333,7.5555,7.423,7.6434999999999995,20.083
46.64626058022046,107.20662983333372,127.505,118.01,166.61,6.461336666666669,7.557,7.431,7.648,20.203
46.65629209045979,107.22745200000071,127.59,118.02,166.58,6.458286666666666,7.5600000000000005,7.4315,7.64825,20.241
46.65931123059733,107.17268350000057,127.505,118.04,166.78,6.461058333333339,7.557,7.434749999999999,7.65425,19.851
46.65265324014596,107.19815250000039,127.55,117.99,166.57,6.469719999999994,7.561999999999999,7.43975,7.65725,20.023
46.469267596388896,107.40838883333426,127.52000000000001,117.99,166.63,6.481715000000003,7.5675,7.43575,7.65725,20.479
46.46150855220065,107.43525516666737,127.65,118.02,166.55,6.486073333333335,7.5725,7.44825,7.654,20.148
46.4486688533063,107.45162083333372,127.58500000000001,118.02,166.87,6.482813333333333,7.566,7.44475,7.658250000000001,20.197
46.481119590860615,107.40372916666726,127.64,118.01,166.56,6.471765000000005,7.555,7.441,7.651,19.447
46.46211367889288,107.42969550000011,127.595,118.01,166.57,6.477125000000002,7.561,7.42875,7.649,20.295
46.460100814299544,107.42940133333396,127.595,118.01,166.7,6.484833333333333,7.564,7.431,7.65325,20.246
46.45423727950427,107.43648033333376,127.58500000000001,118.04,166.58,6.477756666666671,7.559,7.434,7.6392500000000005,20.049
46.4549356424263,107.4551188333335,127.695,118.05,166.59,6.474758333333329,7.558,7.42575,7.64725,20.268
46.48709129222105,107.4332210000009,127.44999999999999,118.05,166.61,6.478349999999998,7.559,7.4225,7.6442499999999995,20.021
46.465074791169975,107.46784766666693,127.595,118.04,166.61,6.474310000000005,7.553,7.4305,7.64125,20.271
46.34266743658904,107.58013316666732,127.62,118.05,166.79,6.466203333333338,7.5565,7.4375,7.64825,20.479
46.333660137909305,107.60316983333401,127.71,118.06,167.0,6.464013333333332,7.5525,7.433,7.6434999999999995,20.479
46.36344485406844,107.57387666666709,127.595,118.05,166.65,6.470398333333329,7.561,7.4325,7.646,20.479
46.32615786967554,107.6009605000005,127.73,118.07,166.44,6.472289999999998,7.5565,7.43525,7.659,20.454
46.35697794959419,107.56536116666729,127.6,118.05,166.41,6.4673533333333255,7.564500000000001,7.43975,7.653,20.479
46.323342594309864,107.58911349999984,127.69999999999999,118.02,166.89,6.478800000000008,7.565,7.439500000000001,7.651,20.479
46.35046723571506,107.56743366666751,127.59,118.09,166.53,6.487649999999997,7.563,7.437,7.659,20.476
46.35974257112028,107.58300133333387,127.595,118.09,166.61,6.479543333333333,7.561,7.436,7.657,20.477
46.362835735152004,107.59601950000025,127.51,118.1,166.47,6.470821666666667,7.553,7.4325,7.6495,20.479
46.364463142286,107.61398650000011,127.67,118.09,166.52,6.47765333333333,7.561,7.4325,7.649,20.479
46.48344542053071,107.87595449999988,127.885,118.28,166.76,6.681284999999999,7.803,7.68625,7.89125,20.479
47.04860985572474,107.2568596666667,127.925,118.33,167.04,6.630006666666661,7.801,7.6775,7.892250000000001,20.479
47.06253009980508,107.22180250000022,127.86500000000001,118.32,166.91,6.625428333333331,7.795,7.67925,7.879,20.479
47.028652385193396,107.25729383333281,127.92,118.35,166.98,6.628581666666663,7.7995,7.676,7.889,20.479
47.03546691926792,107.26720250000012,127.93,118.3175,166.73,6.632629999999993,7.799,7.68275,7.88625,20.479
47.056103297107434,107.23504516666674,127.86500000000001,118.33,167.1,6.63332,7.8004999999999995,7.679,7.88525,20.479
47.03806707879757,107.21252499999983,127.965,118.32,166.83,6.6323516666666675,7.798500000000001,7.678,7.885,20.479
47.05119259766268,107.2344079999996,127.92,118.31,166.66,6.633233333333334,7.795,7.683999999999999,7.89,20.479
47.048022488167426,107.24805066666622,127.93,118.33,167.09,6.633463333333333,7.804,7.686,7.88625,20.479
47.02938975767977,107.26056116666692,127.905,118.31,166.84,6.634134999999997,7.804,7.688,7.89325,20.479
47.062548110073315,107.2346383333335,127.905,118.31,166.97,6.646063333333338,7.812,7.7035,7.894,20.479
46.79280825903178,107.51697883333324,127.94,118.34,166.81,6.671111666666666,7.821,7.69875,7.90225,20.479
46.785292458306074,107.49337683333302,127.965,118.32,166.81,6.668669999999997,7.808,7.684749999999999,7.8925,20.479
46.80152028681276,107.47889316666657,127.89,118.33,166.73,6.666529999999999,7.804,7.684749999999999,7.888,20.033
46.779762879693095,107.50115716666653,127.94,118.35,166.94,6.659701666666667,7.798,7.678,7.889,20.31
46.78932481241711,107.50422699999987,127.96,118.33,166.98,6.6680016666666715,7.806,7.684,7.898,20.323
46.7817627145375,107.51136649999981,127.875,118.32,166.88,6.666149999999998,7.8,7.6907499999999995,7.8945,20.479
46.80110501786266,107.52634250000018,127.89,118.34,166.89,6.65768833333333,7.798500000000001,7.684749999999999,7.88825,20.152
46.812892537525975,107.48016633333337,127.875,118.33,166.86,6.664956666666662,7.8025,7.682,7.8895,20.263
46.81665925473818,107.48590583333261,127.94999999999999,118.31,166.76,6.6674566666666735,7.8015,7.6845,7.8895,20.386
46.80925339705671,107.4743668333328,127.92,118.34,166.68,6.668228333333339,7.802,7.682,7.888,20.025
46.58774561564079,107.72695416666666,127.965,118.32,166.73,6.680271666666669,7.802,7.68375,7.8892500000000005,20.211
46.62091353162196,107.71101683333315,127.94999999999999,118.28,166.79,6.686516666666669,7.805,7.6925,7.8965,20.224
46.58234700089889,107.72581283333292,127.995,118.34,166.97,6.691236666666662,7.821,7.7005,7.896,20.337
46.6037772692159,107.74485299999985,127.955,118.35,166.94,6.680635000000003,7.8115000000000006,7.69025,7.894,20.479
46.599227367072096,107.74541966666648,127.98,118.33,166.89,6.685530000000004,7.806,7.693,7.8965,20.19
46.61655943328669,107.73830399999976,127.995,118.38,166.94,6.681301666666656,7.804,7.685,7.88825,20.146
46.59397330193665,107.75758616666653,128.02,118.38,166.75,6.680414999999995,7.805,7.69,7.888,20.425
46.593044330513344,107.75710400000013,127.99000000000001,118.38,167.05,6.67435166666666,7.8004999999999995,7.67875,7.891,20.274
46.62008768197077,107.72204399999995,127.88499999999999,118.35,166.73,6.6800083333333395,7.8015,7.69775,7.89025,20.277
46.609762958833244,107.72139249999988,127.94,118.34,166.76,6.674859999999995,7.7935,7.675,7.88325,20.479
46.45881843694048,107.88947783333371,128.06,118.34,167.22,6.6721449999999995,7.795,7.6845,7.879,20.479
46.45997704814362,107.91407316666651,128.03,118.4,166.97,6.664264999999994,7.791,7.67325,7.887,20.479
46.45355599548831,107.90607166666668,128.04500000000002,118.4,167.15,6.6667966666666665,7.8015,7.68575,7.888,20.479
46.48852055242072,107.87201866666668,127.91,118.36,166.84,6.679596666666671,7.7965,7.68325,7.8845,20.479
46.47879604673739,107.87467733333351,127.96,118.41,166.68,6.669306666666667,7.797499999999999,7.68375,7.886,20.479
46.45774074854021,107.92146833333312,128.05,118.41,166.91,6.668648333333341,7.804,7.68,7.88625,20.479
46.48041896646604,107.88850033333343,127.97,118.4,166.81,6.676476666666669,7.8095,7.6875,7.896,20.479
46.44421362278577,107.91034016666671,127.91499999999999,118.38,167.02,6.685046666666667,7.813,7.701,7.90225,20.479
46.46439798210214,107.9063730000002,128.04000000000002,118.4,167.0,6.67348666666666,7.806,7.68875,7.890750000000001,20.479
46.49243432772067,107.90311633333344,128.03500000000003,118.41,166.78,6.681684999999998,7.8025,7.6775,7.891,20.479
46.4770850424351,107.90642300000007,128.065,118.475,167.12,6.671326666666664,7.8075,7.6925,7.898,20.479
46.49411072207994,107.8857833333331,128.07,118.45,166.84,6.66994666666667,7.804,7.6975,7.888,20.479
46.48341015129098,107.88613066666643,128.065,118.44,166.91,6.669953333333337,7.806,7.6885,7.889,20.479
46.487504401619006,107.88878700000004,128.035,118.46,166.87,6.6596916666666734,7.803,7.68,7.878,20.479
46.49020742036956,107.88853183333349,128.03,118.44,167.0,6.665116666666667,7.798,7.6885,7.889,19.741
46.4915141945108,107.91185816666702,128.07,118.45,166.92,6.658623333333334,7.801,7.685,7.88325,20.471
46.49818397248531,107.88909416666662,128.03500000000003,118.43,166.83,6.6602066666666735,7.8,7.691,7.886,20.479
46.49820245664852,107.89069700000015,127.995,118.41,166.96,6.66280333333333,7.806,7.68275,7.894,20.347
46.497785037634344,107.919246,128.005,118.46,166.97,6.66435666666666,7.8035,7.69375,7.888,20.479
46.506368351970785,107.91049500000022,128.055,118.48,166.76,6.676871666666663,7.798,7.699,7.89125,20.188
46.33166353075334,107.51415700000025,127.69,118.06,166.45,6.397319999999998,7.475,7.35175,7.571,20.479
46.881163027773965,106.91970433333388,127.53999999999999,118.09,166.34,6.345923333333338,7.4635,7.341,7.564,20.479
46.885457281127145,106.91586333333375,127.61,118.02,166.39,6.348973333333331,7.467499999999999,7.334,7.561,20.479
46.87730906657691,106.9287195000005,127.595,118.07,166.5,6.347331666666669,7.464,7.33825,7.54825,20.479
46.87684333562173,106.93439466666682,127.615,118.05,166.55,6.334163333333337,7.4535,7.32675,7.544,20.479
46.88144644900485,106.95808533333378,127.64,118.07,166.44,6.332389999999999,7.4495000000000005,7.318,7.549250000000001,20.479
46.86289291324104,106.94413466666717,127.53999999999999,118.06,166.58,6.3319983333333365,7.443,7.32,7.544499999999999,20.479
46.8875818406505,106.92683233333396,127.58500000000001,118.05,166.37,6.33002333333333,7.446,7.3155,7.54125,20.479
46.861333291493786,106.96238233333364,127.615,118.07,166.73,6.333070000000001,7.452,7.316,7.54,20.479
46.8575653833103,106.9603470000003,127.565,118.05,166.7,6.330234999999998,7.4425,7.3157499999999995,7.53,20.479
46.90180879300548,106.93923600000073,127.585,118.09,166.37,6.3313366666666635,7.439500000000001,7.31875,7.539,20.479
46.624137995188605,107.18278150000027,127.615,118.0475,166.63,6.360305,7.445,7.3175,7.538,19.864
46.652363346393976,107.17220166666738,127.615,118.07,166.73,6.362923333333334,7.443,7.313,7.5385,19.568
46.63009205548601,107.188375833334,127.63,118.05,166.55,6.349891666666671,7.4485,7.31125,7.538,20.456
46.63009375453839,107.18439566666666,127.6,118.06,166.55,6.350398333333333,7.441,7.3175,7.53875,20.258
46.65190255489034,107.15895900000068,127.60499999999999,118.09,166.69,6.36412166666666,7.448,7.32675,7.5415,19.616
46.64869245685022,107.17313550000001,127.595,118.04,166.42,6.36909,7.4505,7.323,7.542,20.184
46.62422894709257,107.19961066666721,127.63,118.07,166.58,6.362803333333333,7.453,7.326,7.5432500000000005,20.195
46.614897751314594,107.19964450000057,127.575,118.09,166.56,6.364905000000004,7.454,7.32075,7.5415,20.158
46.64973495028177,107.16443716666707,127.63,118.07,166.52,6.36746,7.452,7.323,7.54,19.905
46.6426607552486,107.15765550000071,127.59,118.06,166.53,6.3658800000000015,7.4485,7.3157499999999995,7.5432500000000005,19.664
46.451720559124695,107.34630300000035,127.595,117.97,166.34,6.37372333333333,7.439,7.31525,7.53225,20.063
46.421786733729135,107.37785883333413,127.61,118.09,166.44,6.372919999999999,7.449,7.312,7.533250000000001,19.889
46.432519347004366,107.38244950000032,127.62,118.09,166.47,6.367685000000006,7.443,7.323,7.53925,20.24
46.41509546647989,107.36785083333358,127.60499999999999,118.06,166.73,6.373169999999998,7.446,7.3205,7.5365,19.897
46.45205054475816,107.35303466666693,127.695,118.02,166.38,6.380743333333338,7.451,7.326,7.54225,19.631
46.46354441944368,107.3643110000004,127.66,118.04,166.41,6.3705966666666685,7.4435,7.32175,7.539,20.006
46.42467134616926,107.38851016666729,127.69,118.02,166.94,6.36824833333334,7.446,7.315,7.538,20.086
46.41253818586303,107.37006150000094,127.64,118.02,166.42,6.370615000000002,7.439500000000001,7.3125,7.527,20.036
46.43232973103037,107.38353533333407,127.65,118.02,166.5,6.367278333333333,7.439,7.31075,7.534,20.246
46.45027646899822,107.35180216666691,127.52000000000001,118.06,166.26,6.374611666666669,7.4384999999999994,7.3055,7.53225,20.414
46.290760366152114,107.52235966666709,127.63,118.06,166.94,6.363570000000004,7.4455,7.326,7.535,20.479
46.30267858621496,107.54037733333394,127.69,118.02,166.7,6.37370833333334,7.448,7.3255,7.538,20.479
